0.000000000000000000e+00 9.839550000000000241e-01 0.000000000000000000e+00 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.010101010101010100e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 2.020202020202020200e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 3.030303030303030300e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 4.040404040404040401e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 5.050505050505050067e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 6.060606060606060601e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 7.070707070707071135e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 8.080808080808080801e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 9.090909090909090468e-03 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.010101010101010013e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.111111111111111154e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.212121212121212120e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.313131313131313087e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.414141414141414227e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.515151515151515194e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.616161616161616160e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.717171717171717127e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.818181818181818094e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 1.919191919191919060e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 2.020202020202020027e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 2.121212121212121340e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 2.222222222222222307e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 2.323232323232323274e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
0.000000000000000000e+00 9.839550000000000241e-01 2.424242424242424240e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
