0.000000000000000000e+00 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.255187200000000038e-02 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
2.510374400000000075e-02 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
3.765561599999999592e-02 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
5.020748800000000150e-02 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
6.275936000000000015e-02 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
7.531123199999999185e-02 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
8.786310399999999743e-02 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.004149760000000030e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.129668479999999808e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.255187200000000003e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.380705919999999920e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.506224639999999837e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.631743359999999754e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.757262079999999949e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
1.882780799999999866e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
2.008299520000000060e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
2.133818239999999977e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
2.259336959999999617e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
2.384855679999999811e-01 9.839550000000000241e-01 8.925900000000000500e-02 8.000000000000000654e-05 1.430000000000000064e-04 3.034720000000000195e-01
