	1 
0 0 0 5.82445 0
1 -0.405302 -5.82445 0.952732 1.09588e-005
2 -7.29165 -0.5074 3.14159e+020 0.00199799
3 -2e+031 -3.14159e+020 3e+031 2.69351e+007
4 -1e+031 -1e+031 3e+031 4.64328e+006
5 -3.14159e+020 -2e+031 3.14159e+020 0.000213115
6 -0.238372 -5.71735e+010 0.46347 3.76857e-005
7 -0.54655 -0.145068 0.54655 0
8 -2.65119 -2.03197e+010 4.05682 1.82776e-005
9 -1.3256 -1.3256 2.73122 4.68903e-005
10 -1.3256 -1.3256 2.73122 6.92814e-005
11 -1.3256 -1.3256 2.73122 8.68027e-005
12 -1.3256 -1.3256 2.73122 0.000100512
13 -1.3256 -1.3256 2.73122 0.000111237
14 -1.3256 -1.3256 2.73122 0.000119625
15 -1.3256 -1.3256 2.73122 0.000126183
16 -1.3256 -1.3256 2.73122 0.000131306
17 -1.3256 -1.3256 2.73122 0.000135304
18 -1.3256 -1.3256 2.73122 0.000138418
19 -1.3256 -1.3256 2.73122 0.000140836
20 -1.3256 -1.3256 2.73122 0.000142705
21 -1.3256 -1.3256 2.73122 0.000144136
22 -1.3256 -1.3256 2.73122 0.000145217
23 -1.3256 -1.3256 2.73122 0.000146012
24 -1.3256 -1.3256 2.73122 0.00014657
25 -1.3256 -1.3256 2.73122 0.000146924
26 -1.3256 -1.3256 4.05682 0.000147096
27 -0.319181 -2.65119 0.319181 0
28 -0.0913375 -0.141528 0.222705 6.0231e-005
29 -0.141528 -0.0913375 0.283056 0
30 -0.0913375 -0.141528 0.222705 0.00010211
31 -0.141528 -0.0913375 0.141528 0
	1 
