-7.030780792236328125e+01,-7.030780792236328125e+01,-7.030780792236328125e+01,-7.030780792236328125e+01,-7.030780792236328125e+01,-7.030780792236328125e+01,-7.030780792236328125e+01
-7.031398010253906250e+01,-7.031398010253906250e+01,-7.031398010253906250e+01,-7.031398010253906250e+01,-7.031398010253906250e+01,-7.031398010253906250e+01,-7.031398010253906250e+01
-7.031958007812500000e+01,-7.031958007812500000e+01,-7.031958007812500000e+01,-7.031958007812500000e+01,-7.031958007812500000e+01,-7.031958007812500000e+01,-7.031958007812500000e+01
-7.032466125488281250e+01,-7.032466125488281250e+01,-7.032466125488281250e+01,-7.032466125488281250e+01,-7.032466125488281250e+01,-7.032466125488281250e+01,-7.032466125488281250e+01
-7.032926940917968750e+01,-7.032926940917968750e+01,-7.032926940917968750e+01,-7.032926940917968750e+01,-7.032926940917968750e+01,-7.032926940917968750e+01,-7.032926940917968750e+01
-7.033345031738281250e+01,-7.033345031738281250e+01,-7.033345031738281250e+01,-7.033345031738281250e+01,-7.033345031738281250e+01,-7.033345031738281250e+01,-7.033345031738281250e+01
-7.033724975585937500e+01,-7.033724975585937500e+01,-7.033724975585937500e+01,-7.033724975585937500e+01,-7.033724975585937500e+01,-7.033724975585937500e+01,-7.033724975585937500e+01
-7.034069824218750000e+01,-7.034069824218750000e+01,-7.034069824218750000e+01,-7.034069824218750000e+01,-7.034069824218750000e+01,-7.034069824218750000e+01,-7.034069824218750000e+01
-7.034383392333984375e+01,-7.034383392333984375e+01,-7.034383392333984375e+01,-7.034383392333984375e+01,-7.034383392333984375e+01,-7.034383392333984375e+01,-7.034383392333984375e+01
-7.034668731689453125e+01,-7.034668731689453125e+01,-7.034668731689453125e+01,-7.034668731689453125e+01,-7.034668731689453125e+01,-7.034668731689453125e+01,-7.034668731689453125e+01
-7.034927368164062500e+01,-7.034927368164062500e+01,-7.034927368164062500e+01,-7.034927368164062500e+01,-7.034927368164062500e+01,-7.034927368164062500e+01,-7.034927368164062500e+01
-7.035162353515625000e+01,-7.035162353515625000e+01,-7.035162353515625000e+01,-7.035162353515625000e+01,-7.035162353515625000e+01,-7.035162353515625000e+01,-7.035162353515625000e+01
-7.035376739501953125e+01,-7.035376739501953125e+01,-7.035376739501953125e+01,-7.035376739501953125e+01,-7.035376739501953125e+01,-7.035376739501953125e+01,-7.035376739501953125e+01
-7.035570526123046875e+01,-7.035570526123046875e+01,-7.035570526123046875e+01,-7.035570526123046875e+01,-7.035570526123046875e+01,-7.035570526123046875e+01,-7.035570526123046875e+01
-7.035747528076171875e+01,-7.035747528076171875e+01,-7.035747528076171875e+01,-7.035747528076171875e+01,-7.035747528076171875e+01,-7.035747528076171875e+01,-7.035747528076171875e+01
-7.035908508300781250e+01,-7.035908508300781250e+01,-7.035908508300781250e+01,-7.035908508300781250e+01,-7.035908508300781250e+01,-7.035908508300781250e+01,-7.035908508300781250e+01
-7.036054229736328125e+01,-7.036054229736328125e+01,-7.036054229736328125e+01,-7.036054229736328125e+01,-7.036054229736328125e+01,-7.036054229736328125e+01,-7.036054229736328125e+01
-7.036187744140625000e+01,-7.036187744140625000e+01,-7.036187744140625000e+01,-7.036187744140625000e+01,-7.036187744140625000e+01,-7.036187744140625000e+01,-7.036187744140625000e+01
-7.036308288574218750e+01,-7.036308288574218750e+01,-7.036308288574218750e+01,-7.036308288574218750e+01,-7.036308288574218750e+01,-7.036308288574218750e+01,-7.036308288574218750e+01
-7.036418151855468750e+01,-7.036418151855468750e+01,-7.036418151855468750e+01,-7.036418151855468750e+01,-7.036418151855468750e+01,-7.036418151855468750e+01,-7.036418151855468750e+01
-7.036518859863281250e+01,-7.036518859863281250e+01,-7.036518859863281250e+01,-7.036518859863281250e+01,-7.036518859863281250e+01,-7.036518859863281250e+01,-7.036518859863281250e+01
-7.036609649658203125e+01,-7.036609649658203125e+01,-7.036609649658203125e+01,-7.036609649658203125e+01,-7.036609649658203125e+01,-7.036609649658203125e+01,-7.036609649658203125e+01
-7.036692810058593750e+01,-7.036692810058593750e+01,-7.036692810058593750e+01,-7.036692810058593750e+01,-7.036692810058593750e+01,-7.036692810058593750e+01,-7.036692810058593750e+01
-7.036767578125000000e+01,-7.036767578125000000e+01,-7.036767578125000000e+01,-7.036767578125000000e+01,-7.036767578125000000e+01,-7.036767578125000000e+01,-7.036767578125000000e+01
-7.036836242675781250e+01,-7.036836242675781250e+01,-7.036836242675781250e+01,-7.036836242675781250e+01,-7.036836242675781250e+01,-7.036836242675781250e+01,-7.036836242675781250e+01
-7.036898803710937500e+01,-7.036898803710937500e+01,-7.036898803710937500e+01,-7.036898803710937500e+01,-7.036898803710937500e+01,-7.036898803710937500e+01,-7.036898803710937500e+01
-7.036956024169921875e+01,-7.036956024169921875e+01,-7.036956024169921875e+01,-7.036956024169921875e+01,-7.036956024169921875e+01,-7.036956024169921875e+01,-7.036956024169921875e+01
-7.037007141113281250e+01,-7.037007141113281250e+01,-7.037007141113281250e+01,-7.037007141113281250e+01,-7.037007141113281250e+01,-7.037007141113281250e+01,-7.037007141113281250e+01
-7.037054443359375000e+01,-7.037054443359375000e+01,-7.037054443359375000e+01,-7.037054443359375000e+01,-7.037054443359375000e+01,-7.037054443359375000e+01,-7.037054443359375000e+01
-7.037097167968750000e+01,-7.037097167968750000e+01,-7.037097167968750000e+01,-7.037097167968750000e+01,-7.037097167968750000e+01,-7.037097167968750000e+01,-7.037097167968750000e+01
-7.037136077880859375e+01,-7.037136077880859375e+01,-7.037136077880859375e+01,-7.037136077880859375e+01,-7.037136077880859375e+01,-7.037136077880859375e+01,-7.037136077880859375e+01
-7.037171936035156250e+01,-7.037171936035156250e+01,-7.037171936035156250e+01,-7.037171936035156250e+01,-7.037171936035156250e+01,-7.037171936035156250e+01,-7.037171936035156250e+01
-7.037203979492187500e+01,-7.037203979492187500e+01,-7.037203979492187500e+01,-7.037203979492187500e+01,-7.037203979492187500e+01,-7.037203979492187500e+01,-7.037203979492187500e+01
-7.037233734130859375e+01,-7.037233734130859375e+01,-7.037233734130859375e+01,-7.037233734130859375e+01,-7.037233734130859375e+01,-7.037233734130859375e+01,-7.037233734130859375e+01
-7.037260437011718750e+01,-7.037260437011718750e+01,-7.037260437011718750e+01,-7.037260437011718750e+01,-7.037260437011718750e+01,-7.037260437011718750e+01,-7.037260437011718750e+01
-7.037284851074218750e+01,-7.037284851074218750e+01,-7.037284851074218750e+01,-7.037284851074218750e+01,-7.037284851074218750e+01,-7.037284851074218750e+01,-7.037284851074218750e+01
-7.037306976318359375e+01,-7.037306976318359375e+01,-7.037306976318359375e+01,-7.037306976318359375e+01,-7.037306976318359375e+01,-7.037306976318359375e+01,-7.037306976318359375e+01
-7.037326812744140625e+01,-7.037326812744140625e+01,-7.037326812744140625e+01,-7.037326812744140625e+01,-7.037326812744140625e+01,-7.037326812744140625e+01,-7.037326812744140625e+01
-7.037345123291015625e+01,-7.037345123291015625e+01,-7.037345123291015625e+01,-7.037345123291015625e+01,-7.037345123291015625e+01,-7.037345123291015625e+01,-7.037345123291015625e+01
-7.037361907958984375e+01,-7.037361907958984375e+01,-7.037361907958984375e+01,-7.037361907958984375e+01,-7.037361907958984375e+01,-7.037361907958984375e+01,-7.037361907958984375e+01
-7.037377166748046875e+01,-7.037377166748046875e+01,-7.037377166748046875e+01,-7.037377166748046875e+01,-7.037377166748046875e+01,-7.037377166748046875e+01,-7.037377166748046875e+01
-7.037390899658203125e+01,-7.037390899658203125e+01,-7.037390899658203125e+01,-7.037390899658203125e+01,-7.037390899658203125e+01,-7.037390899658203125e+01,-7.037390899658203125e+01
-7.037403869628906250e+01,-7.037403869628906250e+01,-7.037403869628906250e+01,-7.037403869628906250e+01,-7.037403869628906250e+01,-7.037403869628906250e+01,-7.037403869628906250e+01
-7.037415313720703125e+01,-7.037415313720703125e+01,-7.037415313720703125e+01,-7.037415313720703125e+01,-7.037415313720703125e+01,-7.037415313720703125e+01,-7.037415313720703125e+01
-7.037425231933593750e+01,-7.037425231933593750e+01,-7.037425231933593750e+01,-7.037425231933593750e+01,-7.037425231933593750e+01,-7.037425231933593750e+01,-7.037425231933593750e+01
-7.037435150146484375e+01,-7.037435150146484375e+01,-7.037435150146484375e+01,-7.037435150146484375e+01,-7.037435150146484375e+01,-7.037435150146484375e+01,-7.037435150146484375e+01
-7.037443542480468750e+01,-7.037443542480468750e+01,-7.037443542480468750e+01,-7.037443542480468750e+01,-7.037443542480468750e+01,-7.037443542480468750e+01,-7.037443542480468750e+01
-7.037451934814453125e+01,-7.037451934814453125e+01,-7.037451934814453125e+01,-7.037451934814453125e+01,-7.037451934814453125e+01,-7.037451934814453125e+01,-7.037451934814453125e+01
-7.037458801269531250e+01,-7.037458801269531250e+01,-7.037458801269531250e+01,-7.037458801269531250e+01,-7.037458801269531250e+01,-7.037458801269531250e+01,-7.037458801269531250e+01
-7.037465667724609375e+01,-7.037465667724609375e+01,-7.037465667724609375e+01,-7.037465667724609375e+01,-7.037465667724609375e+01,-7.037465667724609375e+01,-7.037465667724609375e+01
-7.037471008300781250e+01,-7.037471008300781250e+01,-7.037471008300781250e+01,-7.037471008300781250e+01,-7.037471008300781250e+01,-7.037471008300781250e+01,-7.037471008300781250e+01
-7.037476348876953125e+01,-7.037476348876953125e+01,-7.037476348876953125e+01,-7.037476348876953125e+01,-7.037476348876953125e+01,-7.037476348876953125e+01,-7.037476348876953125e+01
-7.037481689453125000e+01,-7.037481689453125000e+01,-7.037481689453125000e+01,-7.037481689453125000e+01,-7.037481689453125000e+01,-7.037481689453125000e+01,-7.037481689453125000e+01
-7.037486267089843750e+01,-7.037486267089843750e+01,-7.037486267089843750e+01,-7.037486267089843750e+01,-7.037486267089843750e+01,-7.037486267089843750e+01,-7.037486267089843750e+01
-7.037490081787109375e+01,-7.037490081787109375e+01,-7.037490081787109375e+01,-7.037490081787109375e+01,-7.037490081787109375e+01,-7.037490081787109375e+01,-7.037490081787109375e+01
-7.037493896484375000e+01,-7.037493896484375000e+01,-7.037493896484375000e+01,-7.037493896484375000e+01,-7.037493896484375000e+01,-7.037493896484375000e+01,-7.037493896484375000e+01
-7.037496948242187500e+01,-7.037496948242187500e+01,-7.037496948242187500e+01,-7.037496948242187500e+01,-7.037496948242187500e+01,-7.037496948242187500e+01,-7.037496948242187500e+01
-7.037500762939453125e+01,-7.037500762939453125e+01,-7.037500762939453125e+01,-7.037500762939453125e+01,-7.037500762939453125e+01,-7.037500762939453125e+01,-7.037500762939453125e+01
-7.037503051757812500e+01,-7.037503051757812500e+01,-7.037503051757812500e+01,-7.037503051757812500e+01,-7.037503051757812500e+01,-7.037503051757812500e+01,-7.037503051757812500e+01
-7.037506103515625000e+01,-7.037506103515625000e+01,-7.037506103515625000e+01,-7.037506103515625000e+01,-7.037506103515625000e+01,-7.037506103515625000e+01,-7.037506103515625000e+01
-7.037508392333984375e+01,-7.037508392333984375e+01,-7.037508392333984375e+01,-7.037508392333984375e+01,-7.037508392333984375e+01,-7.037508392333984375e+01,-7.037508392333984375e+01
-7.037509918212890625e+01,-7.037509918212890625e+01,-7.037509918212890625e+01,-7.037509918212890625e+01,-7.037509918212890625e+01,-7.037509918212890625e+01,-7.037509918212890625e+01
-7.037512207031250000e+01,-7.037512207031250000e+01,-7.037512207031250000e+01,-7.037512207031250000e+01,-7.037512207031250000e+01,-7.037512207031250000e+01,-7.037512207031250000e+01
-7.037513732910156250e+01,-7.037513732910156250e+01,-7.037513732910156250e+01,-7.037513732910156250e+01,-7.037513732910156250e+01,-7.037513732910156250e+01,-7.037513732910156250e+01
-7.037515258789062500e+01,-7.037515258789062500e+01,-7.037515258789062500e+01,-7.037515258789062500e+01,-7.037515258789062500e+01,-7.037515258789062500e+01,-7.037515258789062500e+01
-7.037516784667968750e+01,-7.037516784667968750e+01,-7.037516784667968750e+01,-7.037516784667968750e+01,-7.037516784667968750e+01,-7.037516784667968750e+01,-7.037516784667968750e+01
-7.037518310546875000e+01,-7.037518310546875000e+01,-7.037518310546875000e+01,-7.037518310546875000e+01,-7.037518310546875000e+01,-7.037518310546875000e+01,-7.037518310546875000e+01
-7.037519836425781250e+01,-7.037519836425781250e+01,-7.037519836425781250e+01,-7.037519836425781250e+01,-7.037519836425781250e+01,-7.037519836425781250e+01,-7.037519836425781250e+01
-7.037520599365234375e+01,-7.037520599365234375e+01,-7.037520599365234375e+01,-7.037520599365234375e+01,-7.037520599365234375e+01,-7.037520599365234375e+01,-7.037520599365234375e+01
-7.037521362304687500e+01,-7.037521362304687500e+01,-7.037521362304687500e+01,-7.037521362304687500e+01,-7.037521362304687500e+01,-7.037521362304687500e+01,-7.037521362304687500e+01
-7.037522125244140625e+01,-7.037522125244140625e+01,-7.037522125244140625e+01,-7.037522125244140625e+01,-7.037522125244140625e+01,-7.037522125244140625e+01,-7.037522125244140625e+01
-7.037523651123046875e+01,-7.037523651123046875e+01,-7.037523651123046875e+01,-7.037523651123046875e+01,-7.037523651123046875e+01,-7.037523651123046875e+01,-7.037523651123046875e+01
-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01
-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01,-7.037524414062500000e+01
-7.037525177001953125e+01,-7.037525177001953125e+01,-7.037525177001953125e+01,-7.037525177001953125e+01,-7.037525177001953125e+01,-7.037525177001953125e+01,-7.037525177001953125e+01
-7.037525939941406250e+01,-7.037525939941406250e+01,-7.037525939941406250e+01,-7.037525939941406250e+01,-7.037525939941406250e+01,-7.037525939941406250e+01,-7.037525939941406250e+01
-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01
-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01,-7.037526702880859375e+01
-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01
-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01,-7.037527465820312500e+01
-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01
-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01,-7.037528228759765625e+01
-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01
-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01
-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01,-7.037528991699218750e+01
-7.043417358398437500e+01,-7.025753021240234375e+01,-7.016921234130859375e+01,-7.008088684082031250e+01,-6.999256896972656250e+01,-6.990425109863281250e+01,-6.981592559814453125e+01
-7.047004699707031250e+01,-7.018577575683593750e+01,-7.004363250732421875e+01,-6.990148925781250000e+01,-6.975933837890625000e+01,-6.961718750000000000e+01,-6.947502899169921875e+01
-7.049637603759765625e+01,-7.013309478759765625e+01,-6.995142364501953125e+01,-6.976974487304687500e+01,-6.958803558349609375e+01,-6.940631866455078125e+01,-6.922457885742187500e+01
-7.051748657226562500e+01,-7.009085845947265625e+01,-6.987748718261718750e+01,-6.966407775878906250e+01,-6.945062255859375000e+01,-6.923712921142578125e+01,-6.902359008789062500e+01
-7.053546905517578125e+01,-7.005484771728515625e+01,-6.981444549560546875e+01,-6.957397460937500000e+01,-6.933342742919921875e+01,-6.909280395507812500e+01,-6.885209655761718750e+01
-7.055149841308593750e+01,-7.002275848388671875e+01,-6.975824737548828125e+01,-6.949363708496093750e+01,-6.922891235351562500e+01,-6.896407318115234375e+01,-6.869910430908203125e+01
-7.056624603271484375e+01,-6.999322509765625000e+01,-6.970652008056640625e+01,-6.941967773437500000e+01,-6.913268280029296875e+01,-6.884552764892578125e+01,-6.855818939208984375e+01
-7.058011627197265625e+01,-6.996543121337890625e+01,-6.965783691406250000e+01,-6.935005950927734375e+01,-6.904207611083984375e+01,-6.873387908935546875e+01,-6.842544555664062500e+01
-7.059337615966796875e+01,-6.993885803222656250e+01,-6.961128234863281250e+01,-6.928347778320312500e+01,-6.895542144775390625e+01,-6.862708282470703125e+01,-6.829844665527343750e+01
-7.060619354248046875e+01,-6.991317749023437500e+01,-6.956629943847656250e+01,-6.921913146972656250e+01,-6.887165069580078125e+01,-6.852383422851562500e+01,-6.817563629150390625e+01
-7.061865997314453125e+01,-6.988818359375000000e+01,-6.952249908447265625e+01,-6.915647888183593750e+01,-6.879006958007812500e+01,-6.842325592041015625e+01,-6.805597686767578125e+01
-7.063085937500000000e+01,-6.986373138427734375e+01,-6.947963714599609375e+01,-6.909515380859375000e+01,-6.871021270751953125e+01,-6.832478332519531250e+01,-6.793879699707031250e+01
-7.064283752441406250e+01,-6.983971405029296875e+01,-6.943754577636718750e+01,-6.903491210937500000e+01,-6.863175964355468750e+01,-6.822801971435546875e+01,-6.782362365722656250e+01
-7.065462493896484375e+01,-6.981607055664062500e+01,-6.939609527587890625e+01,-6.897559356689453125e+01,-6.855448150634765625e+01,-6.813269042968750000e+01,-6.771012878417968750e+01
-7.066625213623046875e+01,-6.979274749755859375e+01,-6.935520935058593750e+01,-6.891706085205078125e+01,-6.847821807861328125e+01,-6.803858947753906250e+01,-6.759806823730468750e+01
-7.067772674560546875e+01,-6.976970672607421875e+01,-6.931481933593750000e+01,-6.885923767089843750e+01,-6.840285491943359375e+01,-6.794557952880859375e+01,-6.748726654052734375e+01
-7.068907928466796875e+01,-6.974693298339843750e+01,-6.927487945556640625e+01,-6.880204010009765625e+01,-6.832830810546875000e+01,-6.785354614257812500e+01,-6.737760162353515625e+01
-7.070030212402343750e+01,-6.972439575195312500e+01,-6.923535156250000000e+01,-6.874542999267578125e+01,-6.825449371337890625e+01,-6.776239776611328125e+01,-6.726896667480468750e+01
-7.071141815185546875e+01,-6.970208740234375000e+01,-6.919621276855468750e+01,-6.868935394287109375e+01,-6.818137359619140625e+01,-6.767208099365234375e+01,-6.716127014160156250e+01
-7.072242736816406250e+01,-6.967997741699218750e+01,-6.915742492675781250e+01,-6.863378906250000000e+01,-6.810889434814453125e+01,-6.758252716064453125e+01,-6.705445098876953125e+01
-7.073332977294921875e+01,-6.965807342529296875e+01,-6.911898803710937500e+01,-6.857870483398437500e+01,-6.803701782226562500e+01,-6.749369812011718750e+01,-6.694844818115234375e+01
-7.074414062500000000e+01,-6.963636016845703125e+01,-6.908087158203125000e+01,-6.852407073974609375e+01,-6.796572113037109375e+01,-6.740554809570312500e+01,-6.684322357177734375e+01
-7.075485229492187500e+01,-6.961482238769531250e+01,-6.904306793212890625e+01,-6.846987915039062500e+01,-6.789497375488281250e+01,-6.731804656982421875e+01,-6.673873138427734375e+01
-7.076548004150390625e+01,-6.959346008300781250e+01,-6.900556945800781250e+01,-6.841609954833984375e+01,-6.782475280761718750e+01,-6.723117065429687500e+01,-6.663493347167968750e+01
-7.077601623535156250e+01,-6.957227325439453125e+01,-6.896836090087890625e+01,-6.836272430419921875e+01,-6.775503540039062500e+01,-6.714488983154296875e+01,-6.653179168701171875e+01
-7.078646850585937500e+01,-6.955124664306640625e+01,-6.893143463134765625e+01,-6.830974578857421875e+01,-6.768581390380859375e+01,-6.705918121337890625e+01,-6.642929077148437500e+01
-7.079684448242187500e+01,-6.953038024902343750e+01,-6.889477539062500000e+01,-6.825714111328125000e+01,-6.761705780029296875e+01,-6.697402191162109375e+01,-6.632738494873046875e+01
-7.080712890625000000e+01,-6.950967407226562500e+01,-6.885838317871093750e+01,-6.820491027832031250e+01,-6.754876708984375000e+01,-6.688938903808593750e+01,-6.622606658935546875e+01
-7.081734466552734375e+01,-6.948911285400390625e+01,-6.882225799560546875e+01,-6.815303039550781250e+01,-6.748091888427734375e+01,-6.680527496337890625e+01,-6.612530517578125000e+01
-7.082748413085937500e+01,-6.946870422363281250e+01,-6.878637695312500000e+01,-6.810150909423828125e+01,-6.741350555419921875e+01,-6.672166442871093750e+01,-6.602507781982421875e+01
-7.083754730224609375e+01,-6.944843292236328125e+01,-6.875074768066406250e+01,-6.805032348632812500e+01,-6.734651184082031250e+01,-6.663852691650390625e+01,-6.592536926269531250e+01
-7.084753417968750000e+01,-6.942831420898437500e+01,-6.871536254882812500e+01,-6.799947357177734375e+01,-6.727993011474609375e+01,-6.655586242675781250e+01,-6.582614898681640625e+01
-7.085745239257812500e+01,-6.940833282470703125e+01,-6.868021392822265625e+01,-6.794895172119140625e+01,-6.721375274658203125e+01,-6.647365570068359375e+01,-6.572740936279296875e+01
-7.086729431152343750e+01,-6.938848876953125000e+01,-6.864530181884765625e+01,-6.789875030517578125e+01,-6.714796447753906250e+01,-6.639189147949218750e+01,-6.562912750244140625e+01
-7.087706756591796875e+01,-6.936877441406250000e+01,-6.861061859130859375e+01,-6.784886169433593750e+01,-6.708256530761718750e+01,-6.631055450439453125e+01,-6.553128814697265625e+01
-7.088677215576171875e+01,-6.934919738769531250e+01,-6.857615661621093750e+01,-6.779927825927734375e+01,-6.701753997802734375e+01,-6.622963714599609375e+01,-6.543387603759765625e+01
-7.089641571044921875e+01,-6.932975006103515625e+01,-6.854192352294921875e+01,-6.775000000000000000e+01,-6.695288085937500000e+01,-6.614912414550781250e+01,-6.533686828613281250e+01
-7.090598297119140625e+01,-6.931043243408203125e+01,-6.850790405273437500e+01,-6.770101928710937500e+01,-6.688858032226562500e+01,-6.606901550292968750e+01,-6.524025726318359375e+01
-7.091548919677734375e+01,-6.929124450683593750e+01,-6.847409820556640625e+01,-6.765233612060546875e+01,-6.682463836669921875e+01,-6.598928833007812500e+01,-6.514402008056640625e+01
-7.092493438720703125e+01,-6.927217864990234375e+01,-6.844051361083984375e+01,-6.760393524169921875e+01,-6.676103973388671875e+01,-6.590994262695312500e+01,-6.504814147949218750e+01
-7.093431091308593750e+01,-6.925323486328125000e+01,-6.840712738037109375e+01,-6.755582427978515625e+01,-6.669778442382812500e+01,-6.583095550537109375e+01,-6.495261383056640625e+01
-7.094361877441406250e+01,-6.923442077636718750e+01,-6.837395477294921875e+01,-6.750798797607421875e+01,-6.663485717773437500e+01,-6.575233459472656250e+01,-6.485741424560546875e+01
-7.095287322998046875e+01,-6.921572113037109375e+01,-6.834098815917968750e+01,-6.746043395996093750e+01,-6.657225799560546875e+01,-6.567405700683593750e+01,-6.476253509521484375e+01
-7.096205902099609375e+01,-6.919714355468750000e+01,-6.830821990966796875e+01,-6.741314697265625000e+01,-6.650998687744140625e+01,-6.559611511230468750e+01,-6.466795349121093750e+01
-7.097118377685546875e+01,-6.917868804931640625e+01,-6.827564239501953125e+01,-6.736612701416015625e+01,-6.644802093505859375e+01,-6.551850891113281250e+01,-6.457366180419921875e+01
-7.098024749755859375e+01,-6.916033935546875000e+01,-6.824327087402343750e+01,-6.731936645507812500e+01,-6.638637542724609375e+01,-6.544122314453125000e+01,-6.447963714599609375e+01
-7.098925781250000000e+01,-6.914211273193359375e+01,-6.821109008789062500e+01,-6.727287292480468750e+01,-6.632502746582031250e+01,-6.536425018310546875e+01,-6.438587188720703125e+01
-7.099819946289062500e+01,-6.912400054931640625e+01,-6.817910766601562500e+01,-6.722663116455078125e+01,-6.626398468017578125e+01,-6.528758239746093750e+01,-6.429234313964843750e+01
-7.100708770751953125e+01,-6.910599517822265625e+01,-6.814730834960937500e+01,-6.718064880371093750e+01,-6.620323181152343750e+01,-6.521120452880859375e+01,-6.419904327392578125e+01
-7.101591491699218750e+01,-6.908811187744140625e+01,-6.811569976806640625e+01,-6.713491058349609375e+01,-6.614277648925781250e+01,-6.513511657714843750e+01,-6.410595703125000000e+01
-7.102468872070312500e+01,-6.907032775878906250e+01,-6.808427429199218750e+01,-6.708942413330078125e+01,-6.608259582519531250e+01,-6.505931091308593750e+01,-6.401306152343750000e+01
